Lon,Lat,Clave,Edo,Est,Tmed
-102.8,21.79,MNLAG,AGS,MEDIA LUNA,17.4
-89.65,20.95,76644,YUC,MERIDA,26.5
-89.6,21,MEOYC,YUC,MERIDA OBSERVATORIO,26.5
-98.75,20.59,LMTHD,HGO,METZTITLAN,19
-99.35,18.76,MIAMR,MOR,MIACATLAN,20.8
-99.2,19.37,ENP 8,DF,MIGUEL E. SCHULTZ,16.2
-99.43,23.91,MHGTP,TAMPS,MIGUEL HIDALGO,18.7
-94.93,18.13,MNZVC,VER,MINZAPAN,23.6
-96.83,19.93,MZNVC,VER,MISANTLA,19.7
-99.22,20.23,MIXQUIAHUALA,HGO,MIXQUIAHUALA,15.2
-99.21,20.23,MXQHD,HGO,MIXQUIAHUALA,16.2
-99.22,19.47,MBLMX,MEX,MOLINO BLANCO,15.9
-101.42,26.91,76342,COAH,MONCLOVA,16.9
-101.41,26.9,MCVCL,COAH,MONCLOVA,17
-99.83,25.18,MTMNL,NL,MONTEMORELOS,16.6
-100.3,25.73,76393,NL,MONTERREY,17.7
-100.26,25.68,MTRNL,NL,MONTERREY,17.7
-101.18,19.7,76665,MICH,MORELIA,18.1
-112,26.86,MLGBS,BCS,MULEGE,20.7
-109.68,30.37,NCZSO,SON,NACOZARI,15.3
-96.87,19.65,NAOVC,VER,NAOLINCO,15.9
-99.32,22.52,NRJSL,SLP,NARANJO,20.6
-109.44,27.07,NVJSO,SON,NAVOJOA,23.4
-104.11,25.22,NZSDR,DGO,NAZAS,15.7
-99.14,18.52,NEXMR,MOR,NEXPA,21.4
-102.85,21.36,NCTZC,ZAC,NOCHISTLAN,16.6
-110.95,31.32,NGLSO,SON,NOGALES,16.2
-90.22,19.43,NYXCA,CAMP,NOH-YAXCHE,27.5
-101.33,27.92,NUEVAROSITA,COAH,NUEVA ROSITA,15.3
-107.95,30.37,76122,CHIH,NUEVO CASAS GRANDES,11.3
-97.95,26.06,NUEVOPROGRESO,TAMPS,NUEVO PROGRESO,19.5
-96.7,17.07,76775,OAX,OAXACA,20.7
-96.72,17,76776,OAX,Oaxaca (Automatica),20.4
-96.73,17.06,OACOX,OAX,OAXACA CENTRO,20.5
-96.7,17,OAOOX,OAX,OAXACA OBS. AEROPUERTO,21.2
-107.19,24.25,OBISPO,SIN,OBISPO,25
-99.18,19.33,76681,DF,OBS. GEOGRAFÍA (UNAM),13.6
-99.21,18.9,OBSMR,MOR,OBSERVATORIO,19.7
-98.2,19.4,OBSTL,TLAX,OBSERVATORIO,15.7
-102.29,21.85,OBSAG,AGS,OBSERVATORIO AGS.,17.1
-97.93,22.39,ALTAMIRAOB,TAMPS,OBSERVATORIO ALTAMIRA,21.8
-88.33,18.5,CHETUMALOB,QROO,OBSERVATORIO CHETUMAL,26.3
-106.03,28.67,CHIHUAHUAOB,CHIH,OBSERVATORIO CHIHUAHUA,13.3
-106.12,28.7,QIJCH,CHIH,OBSERVATORIO CHIHUAHUA,14
-99.13,23.73,CVICTORIAOB,TAMPS,OBSERVATORIO CIUDAD VICTORIA,18.9
-99.23,18.93,CUERNAVACAOB,MOR,OBSERVATORIO CUERNAVACA,19.9
-107.4,24.8,CULIACANOB,SIN,OBSERVATORIO CULIACAN,25.5
-107.44,24.63,OBSSI,SIN,OBSERVATORIO DE CULIACAN,25.3
-100.3,25.73,OBSNL,NL,OBSERVATORIO DE MONTERREY,17.7
-99.5,17.6,ODZGR,GRO,OBSERVATORIO DE ZUMPANGO,23.1
-111.35,26.01,LORETOOB,BCS,OBSERVATORIO LORETO,23.2
-89.65,20.95,MERIDAOB,YUC,OBSERVATORIO MERIDA,26.3
-107.93,30.42,NCGRANDESOB,CHIH,OBSERVATORIO NUEVO CASAS GRANDES,13.8
-96.72,17,OAXACAOB,OAX,OBSERVATORIO OAXACA,20.2
-97.1,18.85,ORIZABAOB,VER,OBSERVATORIO ORIZABA,18.3
-100.57,28.68,PNEGRASOB,COAH,OBSERVATORIO PIEDRAS NEGRAS,16.6
-89.65,21.3,PROGRESOOB,YUC,OBSERVATORIO PROGRESO,26.4
-114.83,31.03,SFELIPEOB,BC,OBSERVATORIO SAN FELIPE,19.6
-98.23,19.32,TLAXCALAOB,TLAX,OBSERVATORIO TLAXCALA,16
-103.45,25.53,TORREONOB,COAH,OBSERVATORIO TORREON,17.7
-97.42,20.96,TUXPANOB,VER,OBSERVATORIO TUXPAN,21.8
-88.22,20.68,VALLADOLIDOB,YUC,OBSERVATORIO VALLADOLID,26.5
-98.73,17.77,OLNGR,GRO,OLINALA,22.5
-98.43,16.68,OMEGR,GRO,OMETEPEC,25.5
-97.1,18.85,76737,VER,ORIZABA,18.4
-97.1,18.85,ORZVC,VER,ORIZABA,18.2
-97.1,18.85,76738,VER,ORIZABA (AUTOMATICA),18.5
-94.4,16.5,OSTOX,OAX,OSTUTA,26.6
-89.39,20.29,OXKYC,YUC,OXKUTZCAB,23.9
-97.53,19.7,OYAPB,PUE,OYAMELES,9.3
-104.8,24.51,CBRDR,DGO,P. CABORACA,14
-105.62,28.16,FIMCH,CHIH,P. FRANCISCO I. MADERO,13.7
-110.39,28.43,IRASO,SON,P. IGNACIO R. A LA TORRE,21.1
-99.33,20.73,PRGHD,HGO,P. ROJO GOMEZ (LA PEÑA),17.7
-104.67,23.87,SBYDR,DGO,P. SANTIAGO BAYACORA,15.3
-104.5,26.1,VHGDR,DGO,P. VILLA HIDALGO,12.5
-116.6,31.89,PLZBN,BC,P.LOPEZ ZAMORA (EHCA),15.9
-103.34,21.65,EXCZC,ZAC,P.MIGUEL ALEMAN (EXCAME),16.9
-102.29,22.16,PBLAG,AGS,PABELLON,15.9
-98.75,20.13,76632,HGO,PACHUCA,14
-98.67,20.11,PCHHD,HGO,PACHUCA,14.4
-98.9,24.05,PADTP,TAMPS,PADILLA,19.1
-105.02,22.37,PAJNR,NAY,PAJARITOS,25.1
-92.09,18.12,PLZCA,CAMP,PALIZADAS,26.9
-102.8,22.35,PALZC,ZAC,PALOMAS,15.6
-98.17,22.05,PNCVC,VER,PANUCO,21.8
-98.18,22.06,PANUCO,VER,PANUCO VER.,22
-97.31,20.45,PPNVC,VER,PAPANTLA,20.7
-93.86,16.06,PAREDONMAR,CHIS,PAREDON SEMAR,28
-105.7,26.9,PRRCH,CHIH,PARRAL,14.7
-102.17,25.45,PARCL,COAH,PARRAS,15.1
-97.25,18.92,PCRPB,PUE,PASO CARRETAS,10.7
-98.44,23.72,PDMTP,TAMPS,PASO DE MOLINA,19.7
-98.15,21.73,CHYVC,VER,PASO DE PIEDRAS (CHICAYAN),21.4
-98.16,21.74,PASODEPIEDRAS,VER,PASO DE PIEDRAS VER.,21.5
-109.08,29.43,PDNSO,SON,PASO NACORI,20.5
-103.81,19.26,PNTCM,COL,PE¤ITAS,26.3
-99.12,19.49,ENP 9,DF,PEDRO DE ALVA,16.8
-104.65,24.23,PA2DR,DGO,PEÑA DEL AGUILA HIDRO,14
-100.87,21.1,PNLGJ,GTO,PEÑUELITAS,16.3
-88.94,19.95,PETYC,YUC,PETO,25.8
-98.36,18.36,PIXPB,PUE,PIAXTLA,22.8
-100.52,28.7,76243,COAH,PIEDRAS NEGRAS,16.6
-100.51,28.71,PIEDRASNEGRAS,COAH,PIEDRAS NEGRAS,15.2
-100.51,28.66,PNGCL,COAH,PIEDRAS NEGRAS,16.9
-100.51,28.71,76242,COAH,PIEDRAS NEGRAS (AUTOMATICA),17.3
-93.21,15.69,PIJCP,CHIS,PIJIJIAPAN,29.1
-98.9,24.13,PILTP,TAMPS,PILON,19.7
-112.11,30.69,PTQSO,SON,PITIQUITO,17
-101.05,19.52,PDBMC,MICH,PLANTA DE BOMBEO,17.9
-93.38,17.6,PLATANAR,CHIS,PLATANAR,24.8
-98.33,21.29,PSNVC,VER,PLATON SANCHEZ,21.7
-98.36,21.3,PLATONSANCHEZ,VER,PLATON SANCHEZ VER.,21.5
-102.44,22.24,PTRAG,AGS,POTRERILLOS,14.8
-97.47,20.54,PRCVC,VER,POZA RICA,22
-107.63,28.51,AGZCH,CHIH,PRESA ABRAHAM GONZALEZ,9.6
-109.1,27.22,ARCSO,SON,PRESA ADOLFO RUIZ CORTINEZ,23.4
-109.93,27.48,AOBSO,SON,PRESA ALVARO OBREGON,24.4
-101.06,29.44,AMSCL,COAH,PRESA AMISTAD,15.1
-99.38,24.97,CPRNL,NL,PRESA CERRO PRIETO,17.9
-111.51,30.87,CHTSO,SON,PRESA CUAUHTEMOC,20.2
-100.94,29.21,CNTCL,COAH,PRESA EL CENTENARIO,14.2
-101.36,20.73,ECNGJ,GTO,PRESA EL CONEJO,18
-97.81,21.18,PEMVC,VER,PRESA EL MORALILLO,23.3
-99.4,18.8,RODMR,MOR,PRESA EL RODEO,22
-107.39,29.56,TNTCH,CHIH,PRESA EL TINTERO,12.6
-98.81,22.95,PEMILIOPG,TAMPS,PRESA EMILIO PORTES GIL TAMPS.,20.7
-99.36,20.16,ENDHD,HGO,PRESA ENDO,16.8
-98.68,22.62,ERCTP,TAMPS,PRESA ESTUDIANTE RAMIRO CABALLERO,20.7
-103.96,24,FVLDR,DGO,PRESA FRANCISCO VILLA,15.3
-103.77,25.27,FZRDR,DGO,PRESA FRANCISCO ZARCO,18.2
-104.75,23.96,GVCDR,DGO,PRESA GUADALUPE VICTORIA,14
-104.75,23.96,GVHDR,DGO,PRESA GUADALUPE VICTORIA HIDRO,14
-101.87,18.77,INFMC,MICH,PRESA INFIERNILLO,29.6
-102.43,20.3,PJARIPO,MICH,PRESA JARIPO,18.5
-106.8,24.57,JLPSI,SIN,PRESA JOSE LOPEZ PORTILLO,22.4
-108.71,26.41,JORSI,SIN,PRESA JOSEFA ORTIZ DE DOMINGUEZ,19.4
-109.38,30.44,LCDSO,SON,PRESA LA ANGOSTURA,16.8
-99.9,20.14,CNPMX,MEX,PRESA LA CONCEPCIÓN,15
-98.33,20.05,PERHD,HGO,PRESA LA ESPERANZA,13
-102.3,18.12,VILMC,MICH,PRESA LA VILLITA,28.8
-106.97,29.94,LJSCH,CHIH,PRESA LAS LAJAS,11.1
-105,25.61,LCRDR,DGO,PRESA LAZARO CARDENAS,17.7
-105.28,28.98,LLNCH,CHIH,PRESA LUIS L. LEON,13.9
-98.91,26.22,MRGTP,TAMPS,PRESA MARTE R. GOMEZ,19.6
-108.57,26.5,PMHSI,SIN,PRESA MIGUEL HIDALGO,22.8
-102.9,21.72,PMOZC,ZAC,PRESA MORALEÑOS,20
-104.65,24.23,PAGDR,DGO,PRESA PE¤A DEL AGUILA,14.1
-109.63,28.98,PECSO,SON,PRESA PLUTARCO ELIAS CALLES,22.5
-98.69,22.64,PRAMIROCD,TAMPS,PRESA RAMIRO CABALLERO,21.6
-99.3,19.96,PRQHD,HGO,PRESA REQUENA,16.4
-98.86,22.78,SDATP,TAMPS,PRESA SACA DE AGUA,21.6
-98.8,22.94,SLZTP,TAMPS,PRESA SAN LORENZO,21
-100.95,29.03,SMGCL,COAH,PRESA SAN MIGUEL,14.7
-104.05,23.62,SELDR,DGO,PRESA SANTA ELENA,14.9
-103.5,22.33,STEZC,ZAC,PRESA SANTA TERESA,17
-100.81,20.05,SLSGJ,GTO,PRESA SOLIS,18.4
-100.23,19.98,TEPMC,MICH,PRESA TEPUXTEPEC,14.8
-100.73,27.5,VCRCL,COAH,PRESA VENUSTIANO CARRANZA,16.4
-99.37,20.43,PVAHD,HGO,PRESA VICENTE AGUIRRE,17.4
-99.5,20.66,ZMPHD,HGO,PRESA ZIMAPAN,18.5
-89.65,21.28,76593,YUC,PROGRESO,26.5
-89.6,21.3,PROYC,YUC,PROGRESO,26.5
-89.65,21.3,76592,YUC,Progreso (Automatica),26.7
-98.17,19.05,76685,PUE,PUEBLA,16.1
-98.16,19.05,PUOPB,PUE,PUEBLA OBSERVATORIO,16.2
-97.8,25.8,PANTP,TAMPS,PUEBLO ANAHUAC,19.9
-92.87,17.85,PNVTB,TAB,PUEBLO NUEVO,25
-92.86,17.86,PUEBLONUEVO,TAB,PUEBLO NUEVO,26.5
-91.96,15.84,PCOCP,CHIS,PUENTE CONCORDIA,24.2
-92.4,14.7,PTOCHIAPASMAR,CHIS,PUERTO  CHIAPAS SEMAR,27.4
-96.48,15.65,76855,OAX,PUERTO ANGEL,28.4
-96.5,15.7,PTAOX,OAX,PUERTO ANGEL,28.4
-96.49,15.67,76856,OAX,Puerto Angel (Automatica),26.9
-111.83,24.48,PCORTESMAR,BCS,PUERTO CORTES SEMAR,22.6
-100.18,17.48,PTODEGALLO,GRO,PUERTO DE GALLO GRO.,12.4
-102.14,22.2,PTOAG,AGS,PUERTO LA CONCEPCION,15.3
-113.58,31.3,PT2SO,SON,PUERTO PEÑASCO,20.4
-87.23,20.5,PTOVENTURAMAR,QROO,PUERTO VENTURA SEMAR,25.9
-101.06,17.27,PTOVICENTEMAR,GRO,PUERTO VICENTE SEMAR,27.9
-110.31,28.47,PTASO,SON,PUNTA DE AGUA II,20.3
-99.25,17.41,QUECHULTENANGO,GRO,QUECHULTENANGO GRO.,26.9
-106.47,23.56,QLTSI,SIN,QUELITE,25.3
-100.4,20.58,76625,QRO,QUERETARO,18.2
-111.02,30.05,QRBSO,SON,QUEROBABI,19.1
-97.61,19.25,QUIPB,PUE,QUIMIXTLAN,14.5
-88.14,21.58,RLAYC,YUC,R.LAGARTO,26.4
-103.72,19.22,RDRCM,COL,RADAR,28.4
-110.57,29.7,RAYSO,SON,RAYON,18.9
-92.66,15.91,REFCP,CHIS,REFORMA,24
-98.88,21.42,RQTSL,SLP,REQUETEMU,22
-98.89,21.42,REQUETEMU,SLP,REQUETEMU SLP.,21.3
-93.74,16.15,REVCP,CHIS,REVOLUCIÓN MEXICANA,23.7
-99.2,16.8,RMEGR,GRO,REVOLUCIÓN MEXICANA,26.4
-96.55,19.35,RNCVC,VER,RINCONADA,23.8
-99,22.84,RFRTP,TAMPS,RIO FRIO,22
-99.03,22.84,RIOFRIO,TAMPS,RIO FRIO TAMPS,22.3
-103.03,23.82,RGRZC,ZAC,RIO GRANDE,13.9
-100,21.92,76581,SLP,RIO VERDE,18.4
-99.99,21.93,RVDSL,SLP,RIO VERDE,18.5
-105.21,22.11,ROMNR,NAY,ROSA MORADA,26.4
-105.85,22.98,RSRSI,SIN,ROSARIO,26.2
-91.19,18.89,SBNCA,CAMP,SABANCUY,24.8
-101.12,27.84,SBNCL,COAH,SABINAS,13.6
-99.09,23.02,SBNTP,TAMPS,SABINAS,21.2
-99.09,23.02,SABINAS,TAMPS,SABINAS TAM.,20.7
-102.72,20.07,SAHMC,MICH,SAHUAYO,18.9
-95.18,16.17,76833,OAX,SALINA CRUZ,28.4
-95.2,16.18,SCROX,OAX,SALINA CRUZ,28.5
-95.19,16.17,SALINACRUZMAR,OAX,SALINA CRUZ SEMAR,28.2
-105.44,25.22,SACDR,DGO,SALOME ACOSTA,15
-101.02,25.38,76390,COAH,SALTILLO,13.2
-101.01,25.37,STOCL,COAH,SALTILLO,14.8
-92.34,17.56,SALTODEAGUA,CHIS,SALTO DE AGUA,25.7
-100.88,20.21,SLVGJ,GTO,SALVATIERRA,17.8
-93.29,17.97,SAMTB,TAB,SAMARIA,23.5
-98.91,19.53,SADMX,MEX,SAN ANDRES (TEXCOCO),14.6
-103.71,29.17,SANANTONIO,CHIH,SAN ANTONIO,12.8
-110.05,23.8,SANBS,BCS,SAN ANTONIO,22.2
-100.57,25.27,SAACL,COAH,SAN ANTONIO DE LAS ALAZANAS,15.7
-109.88,23.71,SBABS,BCS,SAN BARTOLO,21.4
-108.87,27.41,SBNSO,SON,SAN BERNARDO,22.8
-105.29,21.23,SANBLASMAR,NAY,SAN BLAS SEMAR,26.5
-92.63,16.73,76845,CHIS,SAN CBAL. DE LAS CASAS,15.9
-102.54,20.25,SCRMC,MICH,SAN CRISTOBAL,20.7
-92.61,16.74,SCRCP,CHIS,SAN CRISTOBAL CABAÑAS,16.6
-98.22,19.11,SCRPB,PUE,SAN CRISTOBAL CALERAS,15.9
-92.63,16.73,SCOCP,CHIS,SAN CRISTOBAL OBSV.,15.8
-114.85,31.03,SFLBN,BC,SAN FELIPE,18.7
-114.83,31.03,76056,BC,San Felipe (Automatica),20
-98.6,21.16,ORZHD,HGO,SAN FELIPE ORIZATLAN,21.4
-96.53,17.88,SFUOX,OAX,SAN FELIPE USILA,22.4
-98.15,24.84,FDOTP,TAMPS,SAN FERNANDO,20
-98.78,23.08,SGBTP,TAMPS,SAN GABRIEL,20.3
-98.79,23.09,SANGABRIEL,TAMPS,SAN GABRIEL TAMPS.,20.5
-107.87,26.87,IGNCH,CHIH,SAN IGNACIO,20.4
-100.47,17.14,SJEGR,GRO,SAN JERONIMO,27.2
-98.2,19.55,SJATL,TLAX,SAN JOSE ATLANGA,11.2
-109.66,23.05,SJCBS,BCS,SAN JOSE DEL CABO,23.4
-94.08,17.87,JDCVC,VER,SAN JOSÉ DEL CARMEN,24.2
-107.5,25.3,SJNSI,SIN,SAN JUAN,23.9
-99.07,19.47,SJADF,DF,SAN JUAN DE ARAGON,16.7
-102.64,19.83,SJUMC,MICH,SAN JUANICO,18.9
-107.1,24.8,SLRSI,SIN,SAN LORENZO,27.3
-98.87,19.19,SLAMX,MEX,SAN LUIS AMECA,14.4
-100.51,21.3,SLPGJ,GTO,SAN LUIS DE LA PAZ,14.7
-100.01,22.14,SLPSL,SLP,SAN LUIS POTOSI,12.5
-101.02,22.21,76539,SLP,SAN LUIS POTOSÍ,12.8
-97.9,18.73,SMCPB,PUE,SAN MIGUEL CANOA,12.2
-98.17,19.11,SPMTL,TLAX,SAN PABLO DEL MONTE,12.7
-102.97,25.75,SPECL,COAH,SAN PEDRO,16.7
-91.15,17.79,SPTTB,TAB,SAN PEDRO,26.8
-100.55,25.03,SRANL,NL,SAN RAFAEL,12.4
-98.61,21.69,SVTSL,SLP,SAN VICENTE,21.4
-98.61,21.68,SANVICENTE,SLP,SAN VICENTE SLP.,21
-107.15,24.81,SN2SI,SIN,SANALONA HIDRO,23.6
-98.83,19.5,SANCTORUM,MEX,SANCTORUM,10.1
-101.02,20.4,SJLGJ,GTO,SANTA JULIA,18
-104.29,25.94,SMODR,DGO,SANTA MARIA DEL ORO,10.9
-101.06,20.3,SRTGJ,GTO,SANTA RITA,18.9
-103.11,22.93,STRZC,ZAC,SANTA ROSA,14
-111.44,30.39,SRSSO,SON,SANTA ROSA II,18.2
-112.28,27.3,SRLBS,BCS,SANTA ROSALIA,22.2
-109.71,23.45,SNTBS,BCS,SANTIAGO,21.6
-104.67,23.87,SB2DR,DGO,SANTIAGO BAYACORA HIDRO,15.3
-95.06,16.5,CHVOX,OAX,SANTIAGO CHIVELA,22.3
-92.1,15.77,SDOCP,CHIS,SANTO DOMINGO,24.3
-105.56,26.08,SRDDR,DGO,SARDINAS,11.6
-101.85,21.35,SAUCEDACFE,JAL,SAUCEDA CFE,16.3
-95.18,18.45,SIHVC,VER,SIHUAPAN,22.5
-106.25,23.35,SQRSI,SIN,SIQUEROS,26.1
-98.6,26.24,CDOTP,TAMPS,S-J-2-18 CIUDAD DIAZ ORDAZ,19.6
-98.88,26.16,RYNTP,TAMPS,S-J-2-9 REYNOSA,17.6
-99.26,18.85,SLDMR,MOR,SOLIDARIDAD                         ,19.6
-97.78,20.88,SBTVC,VER,SOMBRERETE,21.6
-112.85,31.86,NYNSO,SON,SONOYTA,16.7
-98.2,23.77,76499,TAMPS,SOTO LA MARINA,21.4
-98.21,23.76,SLMTP,TAMPS,SOTO LA MARINA,20.7
-112.25,27.28,76253,BCS,STA. ROSALIA,22.2
-108.77,26.07,SFRSI,SIN,SUFRAGIO,23.6
-96.48,19.33,TAMVC,VER,TAMARINDO,24.8
-106.98,24.93,TMZDR,DGO,TAMAZULA,25.6
-98.42,22.42,TMSTP,TAMPS,TAMESI,21.3
-98.42,22.41,TAMESI,TAMPS,TAMESI TAMPS.,21.3
-98.82,21.55,TMOSL,SLP,TAMPAMOLON,22.3
-97.86,22.2,76548,TAMPS,TAMPICO,22.4
-97.87,22.23,TMPTP,TAMPS,TAMPICO,21.9
-97.86,22.2,76547,TAMPS,TAMPICO (AUTOMATICA),22.3
-98.78,22.02,76543,SLP,TAMUIN,22.4
-98.77,22,TMISL,SLP,TAMUIN,22.1
-98.76,22,TAMUIN,SLP,TAMUIN SLP.,21.7
-92.25,14.92,76903,CHIS,TAPACHULA,28.6
-92.18,14.9,TAPCP,CHIS,TAPACHULA,28.6
-92.26,14.9,TAMCP,CHIS,TAPACHULA (MALPASO),26.1
-92.81,17.46,TAPTB,TAB,TAPIJULAPA,24.1
-100.75,20.28,TARGJ,GTO,TARIMORO,17.9
-99.6,18.55,TAXCO,GRO,TAXCO GRO.,19.3
-99.38,19.83,TXMHD,HGO,TAXHIMAY,14.5
-102.87,22.1,TAYZC,ZAC,TAYAHUA,17.3
-92.96,17.56,TEATB,TAB,TEAPA,25.6
-97.71,18.88,TECPB,PUE,TECAMACHALCO,17.5
-99.37,16.99,TECOANAPA,GRO,TECOANAPA GRO.,24.4
-97.4,18.4,TEHPB,PUE,TEHUACAN,16.9
-97.76,21.23,TMTSL,SLP,TEMAMATLA,21.2
-97.76,21.23,TEMAMATLA,SLP,TEMAMATLA SLP.,21.1
-101.3,20.6,TEMGJ,GTO,TEMASCATIO,19.6
-96.41,18.23,TEMOX,OAX,TEMAZCAL (ALEMAN),24.3
-99.2,18.9,TEMMR,MOR,TEMIXCO,22.4
-99.16,18.79,TMCMR,MOR,TEMOAC,17.5
-107.82,28.95,76220,CHIH,TEMOSACHIC,11
-107.85,28.95,TMCCH,CHIH,TEMOSACHIC,10.7
-98.38,21.51,TMPVC,VER,TEMPOAL,22.1
-98.41,21.5,TEMPOAL,VER,TEMPOAL VER.,22.1
-96.55,19.81,TNCVC,VER,TENOCHTITLAN,19.8
-102.57,21.43,TEOCALTICHECFE,JAL,TEOCALTICHE CFE,18.2
-96.96,19.38,TCOVC,VER,TEOCELO,15.3
-109.5,29.53,TPCSO,SON,TEPACHE,21.6
-99.84,18.58,TPLMR,MOR,TEPALCINGO,22.6
-97.79,20,TDRPB,PUE,TEPANGO DE RODRIGUEZ,18.7
-98.82,19.57,TEPEATLOXTOC,MEX,TEPEATLOXTOC MEX,11.9
-105.72,25.34,76373,DGO,TEPEHUANES,14.6
-105.43,25.34,TLHDR,DGO,TEPEHUANES,14.6
-104.89,21.49,76556,NAY,TEPIC,22.8
-104.85,21.48,TEPNR,NAY,TEPIC,23
-100.23,20,TEPUXTEPEC,MICH,TEPUXTEPEC. MICH.,14.9
-95.6,16.42,TEQOX,OAX,TEQUISISTLAN,26.2
-100.2,19.47,TMUMC,MICH,TERCER MUNDO,15.6
-98.13,21.03,TRRVC,VER,TERRERILLOS,21.3
-98.15,21.04,TERRERILLOS,VER,TERRERILLOS  VER.,20.9
-109.21,27.65,TSOSO,SON,TESOCOMA,21.5
-97.81,19.83,TEOPB,PUE,TETELA DE OCAMPO,15.1
-103.46,21.47,TGOZC,ZAC,TEUL DE GONZALEZ  ORTEGA,17.8
-98.27,19.97,TEZONCUALPA,HGO,TEZONCUALPA HGO,12
-98.83,19.88,TEZONTEPEC,HGO,TEZONTEPEC,12.1
-89.54,20.39,TICYC,YUC,TICUL,24.8
-98.85,21.24,TBLSL,SLP,TIERRA BLANCA,21
-98.86,21.24,TIERRABLANCA,SLP,TIERRA BLANCA SLP.,20.9
-94.16,17.57,TMOVC,VER,TIERRA MORADA,23.9
-99.4,17.56,TIXTLA,GRO,TIXTLA GRO.,20.2
-88.16,21.15,TIZYC,YUC,TIZIMIN,24.9
-99.97,17.78,TLAGR,GRO,TLACOTEPEC,16.2
-103.44,26.11,THODR,DGO,TLAHUALILO,16.3
-99.97,17.78,TLPGR,GRO,TLAPA,23.1
-98.24,19.31,76683,TLAX,TLAXCALA,15.6
-98.23,19.32,76684,TLAX,Tlaxcala (Automatica),16.2
-110.21,23.43,TSNBS,BCS,TODOS SANTOS,23.7
-99.71,19.29,76675,MEX,TOLUCA,12.6
-109.06,25.59,TOPOLOBAMPOMAR,SIN,TOPOLOBAMPO SEMAR,24.9
-103.43,21.52,76382,COAH,TORREON,18.3
-103.45,25.54,TORCL,COAH,TORREON OBSERVATORIO                *,18.3
-99.28,19.45,TTLMX,MEX,TOTOLICA (HIDROMETRICA),16.3
-98.92,18.98,TOTMR,MOR,TOTOLOAPAN,18.1
-100.8,20.5,TGRGJ,GTO,TRES GUERRAS,17.6
-93.52,15.87,TPICP,CHIS,TRES PICOS,29
-103.39,18.96,TRJCM,COL,TROJES,25.6
-98.36,20.08,76634,HGO,TULANCINGO,15
-98.36,20.08,TLGHD,HGO,TULANCINGO,15.1
-97.42,20.96,76640,VER,TUXPAN,21.8
-97.4,20.95,TXPVC,VER,TUXPAN,21.9
-97.42,20.96,76641,VER,TUXPAN (AUTOMATICA),22.4
-96.13,18.08,TUXOX,OAX,TUXTEPEC,25
-93.1,16.76,TUXCP,CHIS,TUXTLA,25
-93.13,16.75,76843,CHIS,TUXTLA GUTIÉRREZ,24.9
-102.36,21.97,UAALAPOSTA,AGS,UNIV. AUTONOMA DE AGUASCALIENTES LA POSTA,15.3
-92.91,17.18,UNIVERSIDADLIND,CHIS,UNIVERSIDAD LINDAVISTA,17.8
-102.14,20,UREMC,MICH,UREPETIRO,15.5
-107.91,27.21,URECH,CHIH,URIQUE ESTACION,22.4
-100.82,21.88,IVGSL,SLP,VALENTIN GAMA,15.1
-88.2,20.69,76647,YUC,VALLADOLID,26.4
-88.2,20.7,VALYC,YUC,VALLADOLID,26.4
-97.8,25.7,VHMTP,TAMPS,VALLE HERMOSO,19.2
-97.67,20.51,VENPB,PUE,VENUSTIANO CARRANZA,17.5
-96.14,19.16,76692,VER,VERACRUZ,25.2
-110.28,27.64,VCMSO,SON,VICAM,21.3
-99.2,19.4,ENP 4,DF,VIDAL CASTAÑEDA Y N.,16.4
-95.7,18.07,VAZVC,VER,VILLA AZUELA,24.8
-97.8,25.9,VCATP,TAMPS,VILLA CARDENAS,19.9
-105.16,26.75,VICCH,CHIH,VILLA CORONADO,13.6
-100.93,21.8,VRYSL,SLP,VILLA DE REYES,15.1
-101.72,22.35,VHGZC,ZAC,VILLA HIDALGO,14.1
-96.58,19.01,VTEVC,VER,VILLA TEJEDA,22.9
-103.34,21.6,VILZC,ZAC,VILLITA,21.5
-96.92,19.52,XCEVC,VER,XALAPA CENTRO,17.9
-96.94,19.52,XCFVC,VER,XALAPA CFE,17.3
-96.91,19.53,XOBVC,VER,XALAPA OBSERVATORIO,17.4
-98.48,17.9,XXHGR,GRO,XHOXIHUETLAN,24
-99.18,18.52,XICMR,MOR,XICATLACOTLA,24.3
-99.1,18.9,YAHMR,MOR,YAHUTEPEC,21.7
-98.82,18.78,YECMR,MOR,YECAPIXTLA,19.8
-108.92,28.37,YCRSO,SON,YECORA,13.4
-108.92,28.37,YC2SO,SON,YECORA (EHCA),12.7
-108.37,28.41,YEPCH,CHIH,YEPACHE,12.5
-102.24,20.33,YURMC,MICH,YURECUARO,20.3
-97.58,19.85,ZCPPB,PUE,ZACAPOAXTLA,14.8
-101.85,19.83,ZCAMC,MICH,ZACAPU,17.9
-102.57,22.78,76525,ZAC,ZACATECAS,12.4
-102.58,22.76,ZACZC,ZAC,ZACATECAS,14.3
-99.2,18.63,ZCTMR,MOR,ZACATEPEC,23.8
-98.64,20.65,ZXTHD,HGO,ZACUALTIPAN,14.1
-102.32,19.98,76662,MICH,ZAMORA,19.5
-94.22,16.4,ZANOX,OAX,ZANATEPEC,28.2
-101.9,29,ZPTCL,COAH,ZAPATA,14.9
-99.78,23.98,ZRGNL,NL,ZARAGOZA,16.1
-97.83,20.17,ZRGPB,PUE,ZARAGOZA,11.8
