Lon,Lat,Clave,Edo,Est,Tmed
-92.47,15.13,HUICP,CHIS,"Huixtla, Chis.",28.3
-99.26,19.03,HUIMR,MOR,"Huitzilac, Mor.",13.3
-100.28,20.39,HUIQT,QRO,"Huimilpan, Qro. SMN*",19
-99.02,18.44,HUTMR,MOR,"Huautla, Mor.",27.2
-98.78,18.94,HUXMR,MOR,"Huecahuaxco, Mor.",19.7
-98.48,20.53,HUYVC,VER,"Huayacocotla, Ver.",17.2
-100.83,20.85,IALGJ,GTO,"Ignacio Allende, Gto.",22.5
-96.55,19.4,IDOVC,VER,"Õdolos, Ver.",28.3
-99.55,18.35,IGLGR,GRO,"Iguala, Gro.",29.1
-107.88,26.87,IGNCH,CHIH,"San Ignacio, Chih.",28.7
-99.52,18.36,IGUALA,GRO,"Iguala, Gro. SMN*",30.1
-110.89,30.76,IMRSO,SON,"Imuris, Son.",22.6
-99.16,18.88,IMTMR,MOR,"Instituto Mexicano de TecnologÌa del Agua, Mor. SMN*",21.9
-96.88,19.6,INCVC,VER,"Ingenio ConcepciÛn, Ver.",22.8
-101.88,18.27,INFMC,MICH,"Infiernillo, Mich.",29.5
-107.88,26.87,INGCH,CHIH,"San Ignacio, Chih.",28.7
-110.4,28.43,IRASO,SON,"Ignacio R. Alatorre, Son.",25.2
-101.35,20.68,IRPGJ,GTO,"Irapuato, Gto.",24.7
-100.82,21.88,IVGSL,SLP,"ValentÌn Gama, S.L.P.",22.4
-99.22,20.48,IXMHD,HGO,"Ixmiquilpan, Hgo.",21.2
-106.6,23.96,IXPSI,SIN,"Ixpalino, Sin.",27.2
-95.1,16.58,IXTOX,OAX,"Ixtepec, Oax.",28.5
-97.82,19.62,IXTPB,PUE,"Ixtacamaxtitl·n, Pue.",18.4
-98.47,18.61,IZMPB,PUE,"Iz˙car de Matamoros, Pue.",25.9
-89.03,20.93,IZMYC,YUC,"Izamal, Yuc.",32
-96.2,17.87,JACOX,OAX,"Jacatepec, Oax.",27.5
-94.67,17.95,JALVC,VER,"Jaltip·n, Ver.",29.7
-103.4,24.28,JALZC,ZAC,"Juan Aldama, Zac.",21
-92.72,15.87,JAPCP,CHIS,"Jaltenango, Chis.",25.6
-103.11,21.4,JCHZC,ZAC,"Juchipila, Zac.",24.4
-102.36,22.12,JCQAG,AGS,"Jocoque, Ags.",22.1
-100.52,20.15,JCRGJ,GTO,"JerÈcuaro, Gto.",21.9
-95.03,17.43,JCRVC,VER,"Jes˙s Carranza, Ver.",28.7
-94.09,17.87,JDCVC,VER,"San JosÈ del Carmen, Ver.",28.8
-101,20.38,JDPGJ,GTO,"Jaral del Progreso, Gto.",22.3
-103,22.64,JERZC,ZAC,"Jerez, Zac.",22.3
-99.48,21.23,JLPQT,QRO,"Jalpan, Qro.",27.3
-106.81,24.57,JLPSI,SIN,"JosÈ LÛpez Portillo, Sin.",28
-104.52,22.25,JMANR,NAY,"Jes˙s MarÌa, Nay.",32.9
-104.91,27.13,JMNCH,CHIH,"JimÈnez, Chih.",22.3
-102.71,20.29,JMYJL,JAL,"Jamay, Jal.",22.3
-98.8,18.7,JNCMR,MOR,"Jonacatepec, Mor.",23.6
-99.2,18.6,JOJMR,MOR,"Jojutla, Mor.",27.3
-108.7,26.43,JORSI,SIN,"Josefa Ortiz de DomÌnguez, Sin.",23.6
-97.02,19.6,JOYVC,VER,"La Joya, Ver.",15.3
-100.45,20.7,JRQQT,QRO,"Juriquilla, Qro.",22.1
-99.05,19.63,K27MX,MEX,"km 27+250, MÈx.",18.9
-101.84,20.68,LADGJ,GTO,"Las Adjuntas, Gto.",23.3
-101.29,20.86,LAPURISIMAGJ,GTO,"La PurÌsima, Gto. SGT*",23.3
-101.85,20.67,LASADJUNTAS,GTO,"Las Adjuntas, Gto. SGT*",21.5
-95.35,18.25,LAUVC,VER,"Lauchapan, Ver.",27.1
-109.7,23.68,LBABS,BCS,"Los Barriles, B.C.S.",24.4
-100.13,25.43,LBCNL,NL,"Rodrigo GÛmez, N.L.",25.3
-105.41,27.54,LBQCH,CHIH,"La Boquilla, Chih.",24.4
-102.57,22.78,LBUZC,ZAC,"Observatorio de Zacatecas, Zac.",17.7
-94.33,18.11,LCAVC,VER,"La Cangrejera, Ver.",25.2
-109.38,30.44,LCDSO,SON,"L·zaro C·rdenas, Son.",25.6
-101,18.42,LCLGR,GRO,"La Calera, Gro.",30.3
-105.02,25.59,LCRDR,DGO,"L·zaro C·rdenas, Dgo.",25.5
-106.9,23.92,LCRSI,SIN,"La Cruz, Sin.",23.8
-98.91,18.68,LCUMR,MOR,"La Cuera, Mor.",22.3
-108.35,26.9,LD2SI,SIN,"Huites hidromÈtrica, Sin.",27.6
-103.77,18.81,LDACM,COL,"Laguna de Amela, Col.",25.5
-100.02,16.96,LDCGR,GRO,"Laguna de Coyuca, Gro.",27
-103.2,20.29,LDCJL,JAL,"Lago de Chapala, Jal.",24.3
-99.24,16.76,LDGGR,GRO,"Las Vigas, Gro.",27.3
-101.07,20.29,LDYGJ,GTO,"Laguna de Yuriria, Gto.",22.4
-101.69,21.14,LENGJ,GTO,"LeÛn, Gto.",23.8
-99.53,25.5,LERNL,NL,"Las Enramadas, N.L.",27
-93.56,16.7,LFLCP,CHIS,"Las Flores, Chis.",27.8
-103.28,25.07,LFLDR,COAH,"La Flor, Coah.",22.7
-103.6,22.69,LFLZC,ZAC,"La Florida, Zac.",20.8
-97.23,18.92,LGRVC,VER,"Loma Grande, Ver.",14.1
-100.88,20.4,LGVGJ,GTO,"Presa la Gavia, Gto.",22.1
-97.69,19.46,LIBPB,PUE,"Libres, Pue.",15.4
-96.98,20.05,LIBVC,VER,"Libertad, Ver.",27.3
-101.36,20.28,LJIGJ,GTO,"Las JÌcamas, Gto.",22.6
-107.03,29.88,LJSCH,CHIH,"Las Lajas, Chih.",15.9
-102.66,23,LLBZC,ZAC,"Llano Blanco, Zac.",19.5
-105.28,28.98,LLNCH,CHIH,"Ing. Luis L. LeÛn, Chih.",24.9
-102.25,22.44,LMOZC,ZAC,"Luis Moya, Zac.",20.5
-98.76,20.59,LMTHD,HGO,"Metztitl·n, Hgo.",22.2
-103.31,24.61,LNRDR,DGO,"Los Naranjos, Dgo.",24.2
-103.38,22.85,LOBZC,ZAC,"Manuel Felgueres, Zac.",19.3
-96.41,19.26,LOFVC,VER,"Loma Fina, Ver.",27.9
-101.99,22.26,LORZC,ZAC,"Loreto, Zac.",21.3
-102,20.35,LPDMC,MICH,"La Piedad, Mich.",23.9
-94.92,17.42,LPEVC,VER,"Las Perlas, Ver.",27.9
-103.73,19.22,LPSCM,COL,"La Posta, Col.",26.7
-102.2,18.8,LPSMC,MICH,"La PastorÌa, Mich.",31.3
-110.37,24.15,LPZBS,BCS,"Observatorio de La Paz, B.C.S.",26.1
-100.5,27.05,LPZNL,NL,"Lampazos, N.L.",25.9
-101.11,21.32,LQMGJ,GTO,"La Quemada, Gto.",19.2
-103.22,23.18,LREZC,ZAC,"Gobernador Leobardo Reynoso, Zac.",19.1
-111.35,26.01,LRTBS,BCS,"Observatorio de Loreto, B.C.S.",26.5
-99.12,22.85,LSRTP,TAMP,"La Servilleta, Tamps.",28.1
-105.47,24.19,LVEDR,DGO,"Las Vegas, Dgo. SMN*",13.2
-97.1,19.65,LVRVC,VER,"Las Vigas de RamÌrez, Ver.",16.2
-100.67,23.65,MA2SL,SLP,"Matehuala, S.L.P. SMN*",22.6
-101.93,20.51,MABGJ,GTO,"Mariano Abasolo, Gto.",22.5
-92.6,17.77,MACTB,TAB,"Macuspana, Tab.",29.7
-99.55,24.57,MAGTP,TAMP,"Magueyes, Tamps.",25.4
-93.6,17.18,MALCP,CHIS,"NezahualcÛyotl, Chis.",28.7
-92.88,15.45,MAPCP,CHIS,"Mapastepec, Chis.",29.1
-95.48,17.45,MAROX,OAX,"MarÌa Lombardo, Oax.",27.9
-103.23,25.53,MATCL,COAH,"Matamoros, Coah.",27.8
-100.64,23.66,MATSL,SLP,"Matehuala, S.L.P.",22.4
-97.52,25.83,MATTP,TAMP,"Matamoros, Tamps.",26.4
-98.23,19.01,MAYPB,PUE,"Mayorazgo 21 Poniente, Pue.",21
-99.22,19.48,MBLMX,MEX,"Molino Blanco, MÈx.",20.5
-99.37,17.47,MCHGR,GRO,"Mochitl·n, Gro.",26.3
-109,25.8,MCHSI,SIN,"Los Mochis, Sin.",27
-101.42,26.91,MCVCL,COAH,"Observatorio de Monclova, Coah.",27.9
-99.2,26.02,MDRNL,NL,"Madero, N.L.",27.7
-97.84,22.28,MDRTP,TAMP,"Madero, Tamps.",26.3
-97.05,20.07,MDTVC,VER,"MartÌnez de la Torre, Ver.",26.9
-89.65,20.95,MEOYC,YUC,"Observatorio de MÈrida, Yuc.",30.9
-99.12,19.42,MERSE,CDMX,"Merced, Cd. de MÈx. SGIRPC*",20.9
-89.65,20.95,MERYC,YUC,"MÈrida, Yuc. SMN*",17.3
-96.33,19.15,MFAVC,VER,"Manlio Fabio Altamirano, Ver.",27.4
-103.44,24.29,MGAZC,ZAC,"Miguel Auza, Zac.",22.3
-98.71,22.8,MGSTP,TAMP,"MagiscatzÌn Dos, Tamps.",27.8
-99.43,24.25,MHGTP,TAMP,"Miguel Hidalgo, Tamps.",26.8
-99.4,18.7,MIAMR,MOR,"Miacatl·n, Mor.",25.6
-99.16,22.12,MICSL,SLP,"Micos, S.L.P.",26.8
-94.53,17.98,MINVC,VER,"Minatitl·n, Ver.",27
-111.98,26.9,MLGBS,BCS,"MulegÈ, B.C.S.",24.7
-100.24,25.86,MMAN,NL,"Aeropuerto Internacional del Norte, N.L.*",26.4
-96.26,15.77,MMBT,OAX,"Aeropuerto Internacional de BahÌas de Huatulco, Oax.*",27.5
-99.26,18.83,MMCB,MOR,"Aeropuerto Internacional de Cuernavaca, Mor.*",26.5
-107.47,24.76,MMCL,SIN,"†Aeropuerto Internacional Federal de Culiac·n, Sin.*",28.2
-109.83,27.4,MMCN,SON,"Aeropuerto Internacional de Ciudad ObregÛn, Son.*",25.9
-106.44,31.64,MMCS,CHIH,"Aeropuerto Internacional de Ciudad Ju·rez, Chih.*",24.6
-105.97,28.7,MMCU,CHIH,"Aeropuerto Internacional de Chihuahua, Chih.*",21.7
-98.96,23.71,MMCV,TAMP,"Aeropuerto Internacional de Ciudad Victoria, Tamps.*",27.3
-110.92,27.97,MMGM,SON,"Aeropuerto Internacional de Guaymas, Son.*",27.5
-111.05,29.09,MMHO,SON,"Aeropuerto Internacional de Hermosillo, Son.*",27.9
-103.58,19.28,MMIA,COL,"Aeropuerto Nacional de Colima, Col.*",25.4
-100.93,25.55,MMIO,COAH,"Aeropuerto Internacional de Saltillo, Coah.*",23.1
-101.48,20.99,MMLO,GTO,"Aeropuerto Internacional de Guanajuato, Gto.*",23.6
-110.37,24.08,MMLP,BCS,"Aeropuerto Internacional de La Paz, B.C.S.*",24.1
-111.35,25.99,MMLT,BCS,"Aeropuerto Internacional de Loreto, B.C.S.*",27.2
-97.53,25.77,MMMA,TAMP,Aeropuerto Internacional de Matamoros Tamps.*,26.6
-115.25,32.63,MMML,BC,"Aeropuerto Internacional de Mexicali, B.C.*",26.5
-101.03,19.85,MMMM,MICH,"Aeropuerto Internacional de Morelia, Mich.*",20.5
-99.07,19.44,MMMX,CDMX,"Aeropuerto Internacional de la Ciudad de MÈxico, Cd. de MÈx.*",20.6
-100.11,25.78,MMMY,NL,"Aeropuerto Internacional de Monterrey, N.L.*",25.7
-99.57,27.45,MMNL,TAMP,"Aeropuerto Internacional de Nuevo Laredo, Tamps.*",28
-96.72,17,MMOX,OAX,"Aeropuerto Internacional de Oaxaca, Oax.*",22.4
-97.46,20.6,MMPA,VER,"Aeropuerto de Poza Rica, Ver.*",27.4
-100.54,28.63,MMPG,COAH,"Aeropuerto Internacional de Piedras Negras, Coah.*",26.3
-102.04,19.4,MMPN,MICH,"Aeropuerto Internacional de Uruapan, Mich.*",20.6
-100.19,20.62,MMQT,QRO,"Aeropuerto Intercontinental de QuerÈtaro, Qro.*",20.9
-109.72,23.14,MMSD,BCS,"Aeropuerto Internacional de Los Cabos, B.C.S.*",25.4
-109.94,22.95,MMSL,BCS,"AerÛdromo Internacional de Cabo San Lucas, B.C.S.",25.8
-100.93,22.26,MMSP,SLP,"Aeropuerto Internacional de San Luis PotosÌ, S.L.P.*",21
-103.4,25.56,MMTC,COAH,"Aeropuerto Internacional de TorreÛn, Coah.*",26.2
-116.97,32.54,MMTJ,BC,"Aeropuerto Internacional de Tijuana, B.C.*",18.6
-99.57,19.34,MMTO,MEX,"Aeropuerto Internacional de Toluca, Edo. de MÈx.*",15.6
-92.37,14.79,MMTP,CHIS,"Aeropuerto Internacional de Tapachula, Chis.*",28.4
-92.82,18,MMVA,TAB,"Aeropuerto Internacional de Villahermosa, Tab.*",28.4
-102.68,22.9,MMZC,ZAC,"Aeropuerto Internacional de Zacatecas, Zac.*",19.4
-101.46,17.61,MMZH,GRO,"Aeropuerto Internacional de Ixtapa-Zihuatanejo, Gro.*",25.5
-104.56,19.15,MMZO,COL,"Aeropuerto Internacional de Manzanillo-Costalegre, Col.*",24.4
-102.79,21.81,MNLAG,AGS,"Media Luna, Ags.",23.2
-104.32,19.04,MNZCM,COL,"Observatorio de Manzanillo, Col.",26.9
-94.77,18.14,MNZVC,VER,"Minzapan, Ver.",28.5
-89.44,21.11,MOCYC,YUC,"Mococh·, Yuc.",29.7
-98.9,19.46,MONSE,MEX,"Montecillo, MÈx. SGIRPC*",18.7
-101.18,19.69,MORMC,MICH,"Observatorio de Morelia, Mich.",22.9
-103.36,21.21,MORZC,ZAC,"Mezquital del Oro, Zac.",26.5
-103.85,25.82,MPMDR,DGO,"MapimÌ, Dgo.",26.6
-98.93,26.2,MRGTP,TAMP,"Marte Rodolfo GÛmez, Tamps.",26.8
-95.04,16.88,MROOX,OAX,"MatÌas Romero, Oax. SMN*",27.8
-103.56,22.31,MRSZC,ZAC,"Monte Escobedo, Zac.",18.7
-99.83,25.17,MTMNL,NL,"Montemorelos, N.L.",25.1
-89.29,21.09,MTOYC,YUC,"Motul, Yuc.",29.3
-98.8,21.33,MTPSL,SLP,"Observatorio de Matlapa, S.L.P.",27.8
-100.27,25.68,MTRNL,NL,"Monterrey, N.L.",26
-89.71,20.49,MUNYC,YUC,"Muna, Yuc.",28.7
-99.22,20.24,MXQHD,HGO,"Mixquiahuala, Hgo.",20.4
-100.12,23.42,MYNNL,NL,"Mier y Noriega, N.L.",21.2
-99,18.73,MYOMR,MOR,"Moyotepec, Mor.",25.8
-96.83,19.93,MZNVC,VER,"Misantla, Ver.",23.9
-101.51,27.88,MZQCL,COAH,"M˙zquiz, Coah.",25.4
-106.4,23.23,MZTSI,SIN,"Observatorio de Mazatl·n, Sin.",25.9
-110.14,29,MZTSO,SON,"Mazat·n, Son.",25.7
-96.87,19.65,NAOVC,VER,"Naolinco, Ver.",19.2
-102.85,21.36,NCTZC,ZAC,"Nochistl·n, Zac.",22.1
-109.69,30.37,NCZSO,SON,"Observatorio de Nacozari, Son.",22.9
-99.14,18.52,NEXMR,MOR,"Nexpa, Mor.",26.3
-110.95,31.32,NGLSO,SON,"Nogales, Son.",21.8
-102.37,21.78,NGRAG,AGS,"El Ni·gara, Ags.",22
-95.52,18.63,NLTVC,VER,"Naranjal, Lerdo de Tejada, Ver.",28.1
-99.32,22.52,NRJSL,SLP,"Naranjos, S.L.P.",26.7
-109.44,27.07,NVJSO,SON,"Navojoa, Son.",27.7
-102,22.02,NVLAG,AGS,"El Novillo, Ags.",19.7
-112.85,31.87,NYNSO,SON,"Sonoyta, Son.",24.9
-90.22,19.61,NYXCA,CAMP,"Noh-YaxchÈ, Camp.",31.1
-104.11,25.23,NZSDR,DGO,"Nazas, Dgo.",26.2
-99.03,18.92,OACMR,MOR,"Oacalco, Mor.",26.1
-96.73,17.07,OACOX,OAX,"Oaxaca Centro, Oax.",24.1
-96.7,17,OAOOX,OAX,"Observatorio de Aeropuerto Oaxaca, Oax.",24.6
-98.9,18.9,OAXMR,MOR,"Oaxtepec, Mor.",24.6
-107.19,24.25,OBISPO,SIN,"Obispo, Sin. SMN*",24.1
-102.29,21.85,OBSAG,AGS,"Observatorio de Aguascalientes, Ags.",22.6
-99.22,18.91,OBSMR,MOR,"Observatorio de Cuernavaca, Mor.",24.4
-99.19,19.62,OBSMX,MEX,"San MartÌn Obispo, MÈx.",20.1
-100.3,25.73,OBSNL,NL,"Observatorio de Monterrey, N.L.",26
-100.37,20.57,OBSQT,QRO,"Observatorio de QuerÈtaro, Qro.",23.3
-107.44,24.63,OBSSI,SIN,"Observatorio de Culiac·n, Sin.",25.7
-92.93,17.98,OBSTB,TAB,"Observatorio de Villahermosa, Tab.",30
-98.25,19.32,OBSTL,TLAX,"Observatorio de Tlaxcala, Tlax.",18.9
-102.27,22.58,OCAZC,ZAC,"Ojo Caliente, Zac.",20.3
-101.48,21.65,OCMGJ,GTO,"Ocampo, Gto.",20.1
-93.15,17.23,OCOTEPEC,CHIS,"Ocotepec, Chis. SGT*",19.8
-98.76,18.88,OCTMR,MOR,"Ocuituco, Mor.",22
-100.76,21.85,OCTSL,SLP,"Ojo Caliente, S.L.P.",22.4
-99.8,16.8,ODAGR,GRO,"Observatorio de Acapulco, Gro.",27.3
-99.5,17.6,ODZGR,GRO,"Observatorio de Zumpango, Gro.",27.8
-104.41,29.56,OJNCH,CHIH,"Ojinaga, Chih.",24.2
-101.92,21.37,OLMJL,JAL,"Observatorio de Lagos de Moreno, Jal.",23.3
-98.74,17.78,OLNGR,GRO,"Olinal·, Gro.",27.5
-98.51,21.84,OLVVC,VER,"El Olivo, Ver.",27.6
-89.85,20.55,OPIYC,YUC,"Opichen, Yuc.",27.5
-110.71,29.23,ORGSO,SON,"El OrÈgano, Son.",27.4
-98.6,21.17,ORZHD,HGO,"San Felipe Orizatl·n, Hgo.",27.5
-97.1,18.85,ORZVC,VER,"Observatorio de Orizaba, Ver.",21.6
-89.39,20.29,OXKYC,YUC,"Oxkutzcab, Yuc.",28.2
-97.53,19.7,OYAPB,PUE,"Oyameles, Pue.",12.7
-104.66,24.24,PA2DR,DGO,"PeÒa del ¡guila hidromÈtrica, Dgo.",20.2
-98.9,24.05,PADTP,TAMP,"Padilla, Tamps.",26.9
-104.66,24.2,PAGDR,DGO,"PeÒa del ¡guila, Dgo.",20.2
-105.02,22.38,PAJNR,NAY,"Pajaritos, Nay.",28.4
-101.97,21.92,PALAG,AGS,"Palo Alto, Ags.",21.3
-100.82,20.85,PALGJ,GTO,"Presa Allende, Gto. SMN*",23.3
-102.8,22.35,PALZC,ZAC,"Palomas, Zac.",17.9
-99.22,24.99,PAMNL,NL,"La Pamona, N.L.",27.7
-97.8,25.8,PANTP,TAMP,"Pueblo An·huac, Tamps.",26
-96.08,18.17,PAPOX,OAX,"Papaloapan, Oax.",27.8
-93.33,18.42,PARAISO,TAB,"ParaÌso, Tab. SMN*",28.8
-102.18,25.44,PARCL,COAH,"Parras, Coah.",23.3
-102.28,22.15,PBLAG,AGS,"PabellÛn, Ags.",21.7
-99.18,19.74,PCGMX,MEX,"Puente Colgante, MÈx.",17.6
-98.74,20.12,PCHHD,HGO,"Pachuca, Hgo.",18.5
-91.97,15.85,PCOCP,CHIS,"Puente Concordia, Chis.",28.1
-98.75,20.12,PCOHD,HGO,"Observatorio de Pachuca, Hgo.",18.5
-97.25,18.92,PCRPB,PUE,"Paso Carretas, Pue.",12.8
-87.08,20.63,PDCQR,QROO,"Playa del Carmen, Q. Roo.",26
-98.75,23.73,PDMTP,TAMP,"Paso de Molina, Tamps.",28.1
-109.08,29.43,PDNSO,SON,"Paso N·cori, Son.",28
-96.14,19.04,PDTVC,VER,"Paso del Toro, Ver.",28.2
-102.42,22.14,PECAG,AGS,"Plutarco ElÌas Calles, Ags.",22.5
-109.64,28.98,PECSO,SON,"Plutarco ElÌas Calles, Son.",27.8
-99.2,19.33,PEDSE,CDMX,"Pedregal, Cd. de MÈx. SGIRPC*",19.5
-97.81,21.18,PEMVC,VER,"El Moralillo, Ver.",25.6
-101.11,20.52,PERGJ,GTO,"Pericos, Gto.",22.3
-98.33,20.06,PERHD,HGO,"La Esperanza, Hgo.",18
-97.24,19.58,PERVC,VER,"Perote, Ver.",15.8
-99.45,17.48,PETGR,GRO,"Petaquillas, Gro.",25.8
-88.93,20.13,PETYC,YUC,"Peto, Yuc.",29.5
-93.22,15.69,PIJCP,CHIS,"Pijijiapan, Chis.",29.2
-101.4,22.12,PINZC,ZAC,"Pino Su·rez, Zac.",18.6
-99.78,19.46,PIRMX,MEX,"Ignacio RamÌrez, MÈx.",14.6
-99.32,18.63,PIXMR,MOR,"Puente de Ixtla, Mor.",26.9
-98.26,18.2,PIXPB,PUE,"Piaxtla, Pue.",27
-99.56,24.25,PJMTP,TAMP,"Pedro JosÈ MÈndez, Tamps.",23.7
-93.39,17.58,PLACP,CHIS,"Platanar, Chis.",28.4
-93.38,17.61,PLATANAR,CHIS,"Platanar, Chis. SGT*",28.7
-109.93,23.97,PLNBS,BCS,"Los Planes, B.C.S.",25.1
-91.99,17.53,PLQCP,CHIS,"Palenque, Chis. SMN*",28.8
-116.6,31.89,PLZBN,BC,"Presa LÛpez Zamora, B.C. SMN*",15.6
-92.09,18.25,PLZCA,CAMP,"Palizada, Camp.",30.2
-108.58,26.51,PMHSI,SIN,"Miguel Hidalgo, Sin.",27.3
-99.82,21.06,PMLQT,QRO,"PeÒamiller, Qro.",25
-110.73,29.21,PMOSO,SON,"Ing. Rodolfo FÈlix ValdÈs, Son.",27.3
-102.9,21.71,PMOZC,ZAC,"Los MoraleÒos, Zac.",26
-99.83,21.65,PMYSL,SLP,"Pedro Montoya, S.L.P.",25.7
-98.18,22.06,PNCVC,VER,"P·nuco, Ver.",27.4
-100.53,28.71,PNGCL,COAH,"Observatorio de Piedras Negras, Coah.",28.3
-100.88,21.1,PNLGJ,GTO,"PeÒuelitas, Gto.",22
-103.81,19.33,PNTCM,COL,"PeÒitas, Col.",27
-98.05,16.35,PNTOX,OAX,"Pinotepa, Oax. SMN*",29.2
-92.88,17.85,PNVTB,TAB,"Pueblo Nuevo, Tab.",29.6
-100.5,21.22,POZGJ,GTO,"Pozos, Gto.",20
-97.32,20.45,PPNVC,VER,"Papantla, Ver.",25.6
-97.48,20.54,PRCVC,VER,"Poza Rica, Ver.",25.4
-99.27,19.52,PREMX,MEX,"Presa MadÌçn, MÈx. SMN*",20.8
-99.33,20.36,PRGHD,HGO,"Javier Rojo GÛmez, Hgo.",21.5
-99.16,18.77,PROMR,MOR,"Progreso, Mor.",24.2
-89.65,21.28,PROYC,YUC,"Observatorio de Progreso, Yuc.",28.9
-99.31,19.96,PRQHD,HGO,"Requena, Hgo.",19.8
-105.68,26.92,PRRCH,CHIH,"Observatorio de Parral, Chih.",22.5
-101,27.42,PRSCL,COAH,"Progreso, Coah.",25.5
-101.29,20.87,PRSGJ,GTO,"La PurÌsima, Gto.",22.9
-98.36,21.3,PSNVC,VER,"PlatÛn S·nchez, Ver.",27.9
-113.55,31.35,PT2SO,SON,"Observatorio de Puerto PeÒasco, Son.",24.1
-96.48,15.67,PTAOX,OAX,"Observatorio de Puerto ¡ngel, Oax.",28.3
-110.31,28.47,PTASO,SON,"Punta de Agua 2, Son.",24.5
-102.14,22.2,PTOAG,AGS,"Puerto de la ConcepciÛn, Ags.",22.2
-112.12,30.7,PTQSO,SON,"Pitiquito, Son.",24.2
-102.44,22.24,PTRAG,AGS,"Derivadora PabellÛn, Ags.",20.9
-92.87,17.87,PUEBLONUEVO,TAB,"Pueblo Nuevo, Tab. SGT*",29.1
-98.94,21.85,PUJSL,SLP,"El Pujal, S.L.P.",28.1
-98.17,19.05,PUOPB,PUE,"Observatorio de Puebla, Pue.",20.3
-92.94,17.57,PUYTB,TAB,"Puyacatengo, Tab.",29.1
-99.38,20.44,PVAHD,HGO,"Vicente Aguirre, Hgo.",21.4
-95.82,17.83,PVCVC,VER,"Playa Vicente, Ver.",28
-99.58,24.18,PVLTP,TAMP,"Puerto de Valles, Tamps.",24.1
-106.09,28.66,QIJCH,CHIH,"Observatorio de Chihuahua, Chih.",23.3
-106.47,23.56,QLTSI,SIN,"Quelite, Sin.",24.6
-97.62,19.25,QUIPB,PUE,"Quimixtl·n, Pue.",18.4
-95.63,18.72,RALVC,VER,"Radar Alvarado, Ver.",27.2
-96.71,20.16,RAUVC,VER,"El Raudal, Ver.",25.7
-107.76,25.12,RAVSI,SIN,"EstaciÛn Rancho Viejo, Sin.",27.2
-110.57,29.71,RAYSO,SON,"RayÛn, Son.",23.2
-109.59,23.59,RBRBS,BCS,"La Ribera, B.C.S.",22.2
-104.1,18.94,RDRCM,COL,"Radar, Col.",25.8
-92.67,15.92,REFCP,CHIS,"Reforma, Chis.",28
-93.36,17.88,REFORMA,TAB,"Reforma, Tab. SGT*",29.1
-93.08,16.16,REVCP,CHIS,"RevoluciÛn Mexicana, Chis.",27.7
-99.03,22.84,RFRTP,TAMP,"RÌo FrÌo, Tamps.",28.4
-103.03,23.82,RGRZC,ZAC,"RÌo Grande, Zac.",22.3
-102.72,20.4,RIOZULA,JAL,"RÌo Zula, Jal. SGT*",22.5
-88.16,21.57,RLAYC,YUC,"RÌo Lagartos, Yuc.",26.4
-99.17,16.82,RMEGR,GRO,"RevoluciÛn Mexicana, Gro.",24.7
-95.92,17.73,RMLOX,OAX,"RÌo Manso Lalana, Oax.",28
-97.4,20.12,RNAPB,PUE,"Rancho Nuevo, Pue.",26.5
-96.55,19.35,RNCVC,VER,"Rinconada, Ver.",28.6
-99.33,18.77,RODMR,MOR,"El Rodeo, Mor.",26.9
-105.21,22.12,ROMNR,NAY,"Rosamorada, Nay.",26.9
-106.37,26.13,ROSDR,DGO,"La Rosilla, Dgo.",12
-98.89,21.42,RQTSL,SLP,"Requetemu, S.L.P.",27.2
-105.85,22.98,RSRSI,SIN,"Rosario, Sin.",25.9
-105.14,21.96,RUINR,NAY,"Ruiz, Nay.",27.3
-100,21.93,RVDSL,SLP,"Observatorio de RÌo Verde, S.L.P.",26.8
-98.29,26.08,RYATP,TAMP,"S-J-3-42 Reynosa, Tamps.",25.2
-98.88,26.17,RYNTP,TAMP,"S-J-2-9 Reynosa, Tamps.",25.2
-100.58,25.27,SAACL,COAH,"San Antonio de las Alazanas, Coah.",17.3
-92.35,17.57,SAACP,CHIS,"Salto de Agua, Chis.",28.4
-105.44,25.22,SACDR,DGO,"SalomÈ Acosta, Dgo.",21.3
-98.91,19.53,SADMX,MEX,"San AndrÈs, MÈx.",18.9
-99.03,19.53,SAGSE,MEX,"San AgustÌn, MÈx. SGIRPC*",20.4
-102.72,20.07,SAHMC,MICH,"Sahuayo, Mich.",20.6
-101.2,20.56,SALAMANCA,GTO,"Salamanca, Gto. SGT*",23.9
-101.02,25.38,SALCL,COAH,"Observatorio de Saltillo, Coah.",20.5
-92.33,17.56,SALTODEAGUA,CHIS,"Salto de Agua, Chis. SGT*",28.9
-100.89,20.21,SALVATIERRA,GTO,"Salvatierra, Gto. SGT*",21.3
-93.28,18,SAMARIA,TAB,"Samaria, Tab. SGT*",26.9
-93.28,18,SAMTB,TAB,"Samaria, Tab.",26.4
-110.06,23.8,SANBS,BCS,"San Antonio, B.C.S.",26.4
-110,24.08,SARBS,BCS,"El Sargento, B.C.S.",23.6
-101.85,21.35,SAUJL,JAL,"La Sauceda, Jal.",22.2
-93.38,17.42,SAYCP,CHIS,"Sayula, Chis.",27.7
-104.67,23.87,SB2DR,DGO,"Santiago Bayacora hidromÈtrica, Dgo.",19.9
-109.84,23.74,SBABS,BCS,"San Bartolo, B.C.S.",23.8
-104.93,23.82,SBBDR,DGO,"Santa B·rbara, Dgo.",13.5
