Lon,Lat,Clave,Edo,Est,Tmed
-89.68,20.65,ABAYC,YUC,"Abal·, Yuc.",21.1
-101.54,20.45,ABSGJ,GTO,"Abasolo, Gto.",17.4
-92.8,16.55,ACACP,CHIS,"Acala, Chis.",22.9
-99.91,16.85,ACAGR,GRO,"Acapulco, Gro.",27.1
-105.35,22.49,ACANR,NAY,"Acaponeta, Nay.",22.3
-105.38,22.47,ACAPONETA,NAY,"Acaponeta, Nay. SMN*",22.3
-96.84,19.7,ACAVC,VER,"Acatl·n, Ver.",12.2
-98.83,18.95,ACHMR,MOR,"Achichipico, Mor.",17.7
-97.42,19.45,ACHPB,PUE,"Alchichilca, Pue.",10.7
-103.23,22.33,ACHZC,JAL,"Achimec, Jal.",13.6
-97.93,19.06,ACJPB,PUE,"Acajete, Pue.",8.8
-100.71,20.03,ACNGJ,GTO,"Ac·mbaro, Gto.",16.2
-110.23,29.82,ACNSO,SON,"Aconchi, Son.",11
-98.91,19.64,ACOSE,MEX,"Acolman, MÈx. SGIRPC*",13.3
-98.94,20.27,ACTHD,HGO,"Actopan, Hgo.",12.5
-106.65,24.05,ACTSI,SIN,"Acatit·n, Sin.",18.9
-96.59,19.5,ACTVC,VER,"Actopan, Ver.",21.2
-99.75,16.76,ACUGR,GRO,"Acapulco, Gro. SMN*",26.5
-100.84,28.34,ADLCL,COAH,"Allende, Coah.",12.6
-98.06,18.28,ADOPB,PUE,"Acatl·n de Osorio, Pue.",28.6
-100.68,20.53,AEGGJ,GTO,"Apaseo el Grande, Gto.",16.8
-99.52,17.58,AERGR,GRO,"Observatorio de Chilpancingo Aeropuerto, Gro.",21.6
-98.14,18.94,AFRPB,PUE,"¡fricam, Pue.",16.9
-116.2,32.27,AGHBN,BC,"Agua Hechicera, B.C.",6.3
-102.31,21.9,AGSAG,AGS,"Aguascalientes, Ags.",13.1
-107.48,28.48,AGZCH,CHIH,"Abraham Gonz·lez, Chih.",5.5
-99.15,22.99,AHLTP,TAMP,"Ahualulco, Tamps.",18.7
-98.15,20.03,AHUPB,PUE,"Ahuazontepec, Pue.",10.4
-102.44,21.6,AJJJL,JAL,"Ajoj˙car, Jal.",14.3
-98.56,21.97,AJTSL,SLP,"Las Adjuntas, S.L.P.",19.4
-100.01,25.27,AL2NL,NL,"Allende Dos, N. L.",13.7
-107.38,25.09,AL2SI,SIN,"El Varejonal hidromÈtrica, Sin.",19.9
-97.68,20.93,ALAVC,VER,"¡lamo Temapache, Ver.",18.9
-102.59,22.18,ALMAG,AGS,"Alamitos, Ags.",9.2
-111.73,30.72,ALTSO,SON,"Observatorio de Altar, Son.",12
-97.23,19.76,ALTVC,VER,"Altotonga, Ver.",18.3
-99.26,18.73,ALUMR,MOR,"Alpuyeca, Mor.",20.9
-99.65,19.48,ALZATE,MEX,"Alzate, MÈx. SGT*",10.9
-104.07,25.26,AM2DR,DGO,"AgustÌn Melgar, Dgo. SMN*",12.3
-100.58,20.55,AMCGJ,GTO,"Ameche, Gto.",14.8
-99.38,18.6,AMCMR,MOR,"Amacuzac, Mor.",21.5
-98.77,18.76,AMIMR,MOR,"Amilcingo, Mor.",19.8
-101.06,29.45,AMSCL,COAH,"Internacional La Amistad, Coah.",12.3
-92.78,16.4,ANGCP,CHIS,"Doctor Belisario DomÌnguez, Chis.",23.2
-100.13,27.24,ANHNL,NL,"An·huac, N.L.",15
-102.46,22.19,ANVAG,AGS,"Cincuenta Aniversario, Ags.",10.5
-109.89,27.82,AOBSO,SON,"¡lvaro ObregÛn, Son.",18.6
-97.84,20.41,APAPB,PUE,"Apapantilla, Pue.",20.8
-104.49,26.23,APRDR,DGO,"Ing. BenjamÌn Ortega Cantero, Dgo.",10.6
-100.62,20.45,APSGJ,GTO,"Apaseo el Alto, Gto.",16.3
-102.37,19.08,APTMC,MICH,"Apatzing·n, Mich.",24.4
-109.54,31.33,APTSO,SON,"Agua Prieta, Son.",8
-100.93,25.56,ARACL,COAH,"Ramos Arizpe Aeropuerto, Coah.",12.8
-99.22,19.57,ARBMX,MEX,"Las Arboledas, MÈx.",15.2
-108.7,25.7,ARCSI,SIN,"Adolfo RuÌz CortÌnes, Sin.",16.7
-109.11,27.23,ARCSO,SON,"Adolfo RuÌz CortÌnes, Son.",17.6
-95.44,18.58,ARCVC,VER,"¡ngel Rosario Cabada, Ver.",21.4
-109.09,30.07,ARISO,SON,"Aribabi, Son.",6.2
-93.9,16.24,AROCP,CHIS,"Observatorio de Arriaga, Chis.",26.4
-99.82,24.1,ARRNL,NL,"Aramberri, N.L.",16
-110.17,30.34,ARZSO,SON,"Arizpe, Son.",7.3
-99.91,24.32,ASCNL,NL,"La AscensiÛn, N.L.",11.5
-101.63,20.5,ATBGJ,GTO,"Agua Tibia, Gto.",15.2
-98.35,21.02,ATCHD,HGO,"Atlapexco, Hgo.",19.5
-98.91,19.54,ATEMX,MEX,"Atenco, MÈx.",14.9
-96.53,17.43,ATEOX,OAX,"Atepec, Oax.",16.5
-103.46,21.81,ATGZC,ZAC,"Atolinga, Zac.",13
-98.93,18.95,ATLMR,MOR,"Atlatlahucan, Mor.",17.4
-98.42,18.92,ATXPB,PUE,"Atlixco, Pue.",16.4
-100.43,17.21,ATYGR,GRO,"Atoyac, Gro.",27.1
-96.72,19.71,ATZVC,VER,"Atzalan, Ver.",8.6
-97.88,20.39,AVCPB,PUE,"¡vila Camacho, Pue.",20.4
-107.47,25.03,AWSSI,SIN,"Andrew Weiss, Sin.",18.4
-99.1,16.95,AYUGR,GRO,"Ayutla, Gro.",29.6
-113.56,28.9,BAABN,BC,"BahÌa de los ¡ngeles, B.C. SMN*",17.6
-107.26,28.77,BACCH,CHIH,"BachÌniva, Chih.",5.3
-96.72,17.07,BAEOX,OAX,"Base AÈrea, Oax.",18.5
-97.93,22.39,BALTP,TAMP,"Bombas Altamira, Tamps.",20
-96.94,19.59,BANVC,VER,"Banderilla, Ver.",15.3
-100.41,20.5,BATQT,QRO,"El Bat·n, Qro.",14.2
-104.06,19.91,BBAJL,JAL,"Basilio Vadillo, Jal.",23
-110.24,30.6,BCNSO,SON,"Bacanuchi, Son.",7.5
-108.93,30.36,BCRSO,SON,"Bacerac, Son.",8.5
-103.72,22.41,BCSJL,JAL,"Bocas, Jal.",15.1
-91.48,17.43,BDCTB,TAB,"Boca del Cerro, Tab.",24.5
-98.11,18.91,BDDPB,PUE,"Manuel ¡vila Camacho, Pue.",12.8
-89.22,19.88,BECYC,YUC,"BecanchÈn, Yuc.",19.7
-98.96,21.75,BLMSL,SLP,"Ballesmi, S.L.P.",19.1
-103.78,21.83,BLNJL,JAL,"BolaÒos, Jal.",21
-110.22,30,BNMSO,SON,"Banamichi, Son.",13.4
-91.49,17.43,BOCADELCERRO,TAB,"Boca del Cerro, Tab. SGT*",23.8
-89.74,20,BOLCA,CAMP,"BolonchÈn, Camp.",24.9
-93.15,16.64,BOQCP,CHIS,"BoquerÛn, Chis.",24.3
-95.93,16.65,BOQOX,OAX,"Boquilla 1, Oax.",23.9
-99.12,24.08,BR1TP,TAMP,"El Barretal Uno, Tamps.",16
-96.93,19.48,BRIVC,VER,"Briones, Ver.",13.6
-101.84,21.05,BRRGJ,GTO,"El Barrial, Gto.",14.5
-99.22,24.1,BRRTP,TAMP,"El Barretal, Tamps.",18.9
-108.21,28.21,BSSCH,CHIH,"Basaseachi, Chih.",5.2
-102.95,22.82,BTEZC,ZAC,"RamÛn LÛpez Velarde, Zac.",11.4
-107.72,27.03,BTPCH,CHIH,"Batopilas, Chih.",17.6
-107.9,27.9,BTVCH,CHIH,"Batovira, Chih.",4.9
-103.61,19.25,BVSCM,COL,"Buenavista, Col.",23.2
-99.4,18.46,BVSGR,GRO,"Buena Vista, Gro.",24.1
-100.66,18.35,CA2GR,GRO,"Ciudad Altamirano, Gro. SMN*",28.1
-99.74,24.99,CABNL,NL,"Cabezones, N.L.",14.4
-92.72,15.35,CACCP,CHIS,"Cacaluta, Chis.",26.6
-95.74,18.37,CACVC,VER,"Carlos Arturo Carrillo, Ver.",23.2
-107.93,30.38,CAGCH,CHIH,"Observatorio de Nuevo Casas Grandes, Chih.",6.1
-104.7,24,CAGDR,DGO,"Campo AgrÌcola, Dgo.",11
-100.66,18.36,CALGR,GRO,"Ciudad Altamirano, Gro.",27.7
-99.7,19.33,CALMX,MEX,"Calixtlahuaca, MÈx.",10.9
-102.71,21.85,CALVILLO,AGS,"Calvillo, Ags. SMN*",15
-90.55,19.85,CAMCA,CAMP,"Campeche, Camp. SMN*",11.5
-99.58,24.87,CAMNL,NL,"Camacho, N.L.",16.1
-90.58,19.3,CANCA,CAMP,"Canasayab, Camp.",24
-86.82,21.16,CANQR,QROO,"Canc˙n, Q. Roo.",24.4
-89.08,20.46,CANYC,YUC,"Cantamayec, Yuc.",24.5
-105.11,21.83,CAPNR,NAY,"Capomal, Nay.",23.7
-91.76,18.65,CARCA,CAMP,"El Carmen, Camp.",25.2
-99.44,24.98,CARNL,NL,"Carmen de los Elizondo Linares, N.L.",15.5
-93.38,18,CARTB,TAB,"C·rdenas, Tab.",22.8
-92.48,16.31,CASCP,CHIS,"Cascajal, Chis.",22.4
-114.72,29.73,CATAVINA,BC,"CataviÒa, B.C. SMN*",11.4
-87.86,20.72,CATYC,YUC,"CatzÌn, Yuc.",23.9
-104.8,24.52,CB2DR,DGO,"Caboraca hidromÈtrica, Dgo.",11.2
-99.17,19.45,CBIDF,CDMX,"Escuela Nacional de Ciencias BiolÛgicas IPN, Cd. de MÈx. SMN*",15.4
-101.46,20.32,CBLMC,MICH,"Casa Blanca, Mich.",15.4
-104.81,24.54,CBRDR,DGO,"Caboraca, Dgo.",11.2
-99.52,19.57,CCAMX,MEX,"Cerro Catedral, MÈx. SMN*",14.6
-102.06,26.98,CCGCL,COAH,"Cuatro CiÈnegas, Coah.",14.8
-99.7,17.67,CCHGR,GRO,"Chichihualco, Gro.",20.7
-99.28,25.71,CCHNL,NL,"Cuchillo Solidaridad, N.L.",15.4
-95.8,18.3,CCLVC,VER,"Chacaltianguis, Ver.",23.7
-111.66,25.01,CCNBS,BCS,"Observatorio de Ciudad ConstituciÛn, B.C.S.",16.5
-105.17,27.69,CCOCH,CHIH,"Ciudad Camargo, Chih.",10.7
-109.62,27.42,CCRSO,SON,"Cocoraque, Son.",15.9
-100.95,29.33,CDACL,COAH,"Ciudad AcuÒa, Coah.",11.7
-100.17,25.95,CDFNL,NL,"CiÈnega de Flores, N.L.",14.8
-105.45,28.21,CDLCH,CHIH,"Ciudad Delicias, Chih.",10.8
-100.66,26.84,CDLCL,COAH,"Candela, Coah.",14.7
-103.73,18.76,CDOCM,COL,"Cerro de Ortega, Col.",25.6
-96.26,18,CDOOX,OAX,"Miguel de la Madrid Hurtado, Oax.",23
-98.6,26.24,CDOTP,TAMP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",15
-102.68,22,CDRAG,AGS,"La Codorniz, Ags.",16.1
-97.44,18.99,CDSPB,PUE,"Ciudad Serd·n, Pue.",12.2
-99.02,21.98,CDVSL,SLP,"Ciudad Valles, S.L.P.",19.2
-99.14,19.52,CEADF,CDMX,"Campamento Amealco, Cd. de MÈx.",15.4
-104.12,26.52,CEBDR,DGO,"Ceballos, Dgo.",8.7
-96.7,19.43,CEGVC,VER,"Cerro Gordo, Ver.",18.4
-98.97,19.48,CEMCAS,MEX,"CEMCAS, MÈx. SMN*",18.2
-97.96,18.97,CEMPB,PUE,"Cemex, Pue.",14.3
-102.73,23.6,CFPZC,ZAC,"CaÒitas de Felipe Pescador, Zac",11
-104.12,24.44,CGVDR,DGO,"Ciudad Guadalupe Victoria, Dgo.",9.8
-103.2,20.29,CHAJL,JAL,"Chapala 1, Jal. SMN*",17.8
-93.1,16.94,CHICP,CHIS,"Manuel Moreno Torres, Chis.",23.6
-99.5,17.55,CHIGR,GRO,"Chilpancingo, Gro.",20
-94.82,16.58,CHIOX,OAX,"Chicapa, Oax.",25.8
-98.58,18.52,CHIPB,PUE,"Chietla, Pue.",20.7
-88.47,20.39,CHIYC,YUC,"Chan Chichimil·, Yuc.",22.9
-102.9,22,CHIZC,ZAC,"El Chique, Zac.",16.7
-99.18,17.61,CHLGR,GRO,"Chilapa, Gro.",18.2
-98.32,19.07,CHLPB,PUE,"Cholula, Pue.",15.2
-90.72,19.36,CHMCA,CAMP,"ChampotÛn, Camp.",24.3
-92.28,15.75,CHMCP,CHIS,"Chicomuselo, Chis.",22.6
-88.33,18.5,CHOQR,QROO,"Observatorio de Chetumal, Q. Roo.",26
-89.83,20.75,CHOYC,YUC,"Chochol·, Yuc.",24.3
-98.88,19.48,CHPMX,MEX,"Chapingo, MÈx.",14.8
-98.57,18.11,CHSPB,PUE,"Chila de la Sal, Pue.",21.4
-111.52,30.87,CHTSO,SON,"CuauhtÈmoc, Son.",10.7
-95.06,16.5,CHVOX,OAX,"Santiago Chivela, Oax.",21.3
-108.33,26.74,CHXSI,SIN,"Observatorio de Choix, Sin.",16.6
-98.16,21.74,CHYVC,VER,"Paso de Piedras, Ver.",18.2
-89.64,21.03,CICYC,YUC,"Centro de InvestigaciÛn CientÌfica, Yuc.",25.6
-99.92,22.58,CIUDADMANTE,TAMP,"Ciudad Mante, Tamps. SMN*",19
-110.74,29.47,CJNSO,SON,"El CajÛn, Son.",12.2
-106.4,31.74,CJZCH,CHIH,"Ciudad Ju·rez, Chih.",7
-107.4,24.82,CLCSI,SIN,"Culiac·n, Sin.",19.2
-97.54,21.07,CLHVC,VER,"Chalahuite, Ver.",18.3
-103.63,18.83,CLLCM,COL,"Callejones, Col.",26.8
-105.38,27.58,CLNCH,CHIH,"Ing. Andrew Weiss, Chih.",9.6
-103.52,25.53,CLRDR,DGO,"Ciudad Lerdo, Dgo.",13.9
-103.25,22.13,CLTJL,JAL,"Observatorio de Colotl·n, Jal.",13.8
-102.19,21.83,CLVAG,AGS,"Calvillo, Ags.",10.6
-100.82,20.54,CLYGJ,GTO,"Celaya, Gto.",17.3
-99.24,19.53,CLYMX,MEX,"Calacoaya, MÈx.",14.1
-90.54,19.84,CMPCA,CAMP,"Campeche, Camp.",24.5
-98.2,19.02,CNAPB,PUE,"Conagua, Pue.",16.8
-103.7,24.87,CNCDR,DGO,"CuencamÈ, Dgo.",13.9
-86.78,21.07,CNCQR,QROO,"Canc˙n Radar, Q. Roo. SMN*",25.3
-91.05,18.18,CNDCA,CAMP,"Candelaria, Camp.",24.5
-108.54,27.42,CNDCH,CHIH,"ChÌnipas, Chih.",15.1
-98.05,19.74,CNGPB,PUE,"Chignahuapan, Pue.",10.9
-98.41,16.47,CNLGR,GRO,"Cuajinicuilapa, Gro.",28
-99.3,19.7,CNPMX,MEX,"La ConcepciÛn, MÈx.",12.6
-101.99,21.9,CNSAG,AGS,"Los Conos, Ags.",13.1
-100.08,20.42,CNSQT,QRO,"ConstituciÛn de 1917, Qro.",15.9
-100.95,29.21,CNTCL,COAH,"El Centenario, Coah.",12
-104.75,24.5,CNTDR,DGO,"Canatl·n, Dgo.",11
-86.91,20.48,CO2QR,QROO,"Cozumel, Q. Roo. SMN*",23.9
-98.16,18.61,COAPB,PUE,"Coatzingo, Pue.",20.6
-96.94,19.45,COAVC,VER,"Coatepec, Ver.",16.1
-90.51,19.84,COBCA,CAMP,"Observatorio de Campeche, Camp.",25.3
-99.63,19.29,COBMX,MEX,"Observatorio de Toluca, MÈx.",8.5
-109.94,27.5,COBSO,SON,"Observatorio de Ciudad ObregÛn, Son.",16.8
-99.66,18.25,COCGR,GRO,"Cocula, Gro.",23
-101.47,21.07,COMGJ,GTO,"Comanjilla, Gto.",15.2
-97.82,25.97,CONTP,TAMP,"Control, Tamps.",16
-89.5,21.08,CONYC,YUC,"Conkal, Yuc.",24.6
-92.1,16.2,COOCP,CHIS,"Observatorio de Comit·n, Chis.",17.9
-98.97,16.61,COPGR,GRO,"Copala, Gro.",22.5
-100.36,20.2,CORGJ,GTO,"Coroneo, Gto.",12.6
-101.86,20.21,CORMC,MICH,"Corrales, Mich.",15.8
-98.94,23.94,CORTP,TAMP,"Corona, Tamps.",18.2
-101.39,24.62,CORZC,ZAC,"ConcepciÛn del Oro, Zac.",8.9
-94.4,18.1,COTVC,VER,"Observatorio de Coatzacoalcos, Ver.",22.7
-86.95,20.51,COZQR,QROO,"Cozumel, Q. Roo.",24.7
-105.13,20,CPEJL,JAL,"CajÛn de PeÒa, Jal.",24.4
-98.56,19.59,CPPTL,TLAX,"Calpulalpan, Tlax.",11
-99.4,24.94,CPRNL,NL,"JosÈ LÛpez Portillo, N.L.",15.2
-103.8,19.21,CQMCM,COL,"Coquimatl·n, Col.",25.2
-96.37,19.36,CRDVC,VER,"Cardel, Ver.",22.8
-107.63,27.75,CRLCH,CHIH,"Creel, Chih.",3.6
-101.67,20.62,CRMGJ,GTO,"Cuer·maro, Gto.",17
-96.65,19.32,CRRVC,VER,"Carrizal, Ver.",22.3
-100.96,20.49,CRTGJ,GTO,"Cort·zar, Gto.",16.5
-101.74,21.5,CRTJL,JAL,"El Cuarenta, Jal.",14.8
-99.7,24.78,CRUNL,NL,"Crucitas, N.L.",12.3
-99.61,26.09,CRVNL,NL,"Cerralvo, N.L.",14.7
-109.93,22.9,CSLBS,BCS,"Cabo San Lucas, B.C.S.",18.7
-102.3,22.36,CSOAG,AGS,"CosÌo, Ags.",12.2
-100.9,20.95,CSRGJ,GTO,"Cinco SeÒores, Gto.",13.2
-101.67,21.19,CSSGJ,GTO,"Los Castillos, Gto.",16.1
-101.67,21.2,CSTGJ,GTO,"Los Castillos, Gto.",16.1
-99.2,19.41,CTMDF,CDMX,"Observatorio de Tacubaya, Cd. de MÈx.",15.8
-100.28,22.43,CTSSL,SLP,"Cerritos, S.L.P.",14.2
-95.3,18.14,CTTVC,VER,"Cuatotolapan, Ver.",22.3
-97.52,20.03,CTZPB,PUE,"Cuetzalan del Progreso, Pue.",14.9
-103.6,19.32,CUACM,COL,"CuauhtÈmoc, Col.",21.2
-98.95,18.81,CUAMR,MOR,"Cuautla, Mor.",20.3
-99.29,19.37,CUASE,CDMX,"Cuajimalpa, Cd. de MÈx. SGIRPC*",12.3
-97.77,19.3,CUATL,TLAX,"Cuapiaxtla, Tlax.",11.1
-102.35,22.45,CUAZC,ZAC,"Ciudad CuauhtÈmoc, Zac.",12.8
-99.2,18.9,CUEMR,MOR,"Cuernavaca, Mor.",19.4
-96.95,17.8,CUIOX,OAX,"Cuicatl·n, Oax.",20.5
-105.22,20.59,CULJL,JAL,"Cuale, Jal.",20.6
-99.38,18.7,CUTMR,MOR,"Cuautlita, Mor.",20
-89.31,20.74,CUZYC,YUC,"Cuzama, Yuc.",23.5
-99.17,23.72,CVCTP,TAMP,"Observatorio de Ciudad Victoria, Tamps.",16.1
-99.19,23.73,CVTTP,TAMP,"Ciudad Victoria, Tamps.",13.9
-103.45,21.07,CXTJL,JAL,"Cuixtla, Jal.",20.7
-87.68,21.51,CYOYC,YUC,"El Cuyo, Yuc.",22.8
-101.05,17.38,CYQGR,GRO,"Coyuquilla, Gro.",25.8
-103.47,25.54,CYTCL,COAH,"Coyote, Coah.",15.4
-108.76,26.6,CZNSO,SON,"Cazanate, Son.",15.1
-100.17,23.68,DARNL,NL,"Doctor Arroyo, N.L.",13.9
-99.2,19.3,DATDF,CDMX,"DesviaciÛn Alta, Cd. de MÈx.",15.5
-92.58,15.2,DESCP,CHIS,"Despoblado, Chis.",27.5
-100.93,21.15,DHGGJ,GTO,"Dolores Hidalgo, Gto.",15.2
-103.88,19.11,DJLCM,COL,"Presa derivadora Jala, Col.",25.6
-99.56,19.88,DNXMX,MEX,"DanxhÛ, MÈx.",10.2
-113.46,27.64,DORBS,BCS,"DÌaz Ordaz, B.C.S.",12.5
-104.67,24.03,DRGDR,DGO,"Durango, Dgo.",12.8
-89.04,21.25,DZIYC,YUC,"Dzidzant˙n, Yuc.",23.9
-100.9,20.28,ECBGJ,GTO,"El Cubo, Gto.",14.7
-109.23,29.2,ECBSO,SON,"El Cubil, Son.",13.5
-101.24,20.87,ECHGJ,GTO,"El ChapÌn, Gto.",15
-98.28,18.97,ECHPB,PUE,"EcheverrÌa, Pue.",13.8
-101.37,20.72,ECNGJ,GTO,"El Conejo, Gto.",15.3
-100.2,25.52,ECSNL,NL,"El Cerrito, N.L.",13.5
-97.65,19.32,ECTTL,TLAX,"El Carmen Tequexquitla, Tlax.",9.5
-116.83,32.47,EFLBN,BC,"El Florido, B.C.",13.2
-108.62,26.43,EFTSI,SIN,"El Fuerte, Sin.",17.2
-100.45,19.97,EGIMC,MICH,"El Gigante, Mich.",15.4
-100.67,18.7,EGLGR,GRO,"El Gallo, Gro.",27.1
-103.1,23.69,ELCZC,ZAC,"El Cazadero, Zac.",10.9
-92.95,15.5,ELNCP,CHIS,"El Novillero, Chis.",27.7
-98.79,18.69,ELPMR,MOR,"El PeÒÛn, Mor.",19.7
-102.04,22.67,ELSZC,ZAC,"El Saladillo, Zac.",10.9
-116.6,31.89,ELZBN,BC,"Emilio LÛpez Zamora, B.C.",12.4
-95.37,16.43,EMAOX,OAX,"El MarquÈs, Oax.",27.1
-91.79,17.86,EMILIANOZAPATA,TAB,"Emiliano Zapata, Tab. SGT*",23.9
-99.24,19.45,EMOMX,MEX,"El Molinito RÌo Hondo, MÈx.",13.8
-92.92,17.98,EMUTB,TAB,"Villahermosa Muelle, Tab.",24.4
-99.36,20.16,ENDHD,HGO,"EndhÛ, Hgo.",15
-115.15,32.41,ENLBN,BC,"Observatorio de Ejido Nuevo LeÛn, B.C.",12.2
-99.08,23.38,ENNTP,TAMP,"La Encantada, Tamps.",16
-96.36,19.41,ENRVC,VER,"El Naranjillo, Ver.",22.4
-101.68,21.17,EPLGJ,GTO,"El Palote, Gto.",15.2
-110.8,27.95,EPLSO,SON,"Observatorio de Empalme, Son.",16.5
-92.81,18.04,EPOTB,TAB,"El Porvenir, Tab.",23.5
-100.45,20.54,EPUQT,QRO,"El Pueblito, Qro.",15.4
-98.69,22.6,ERCTP,TAMP,"Estudiante Ramiro Caballero Dorantes, Tamps.",18.9
-90.76,18.61,ESCARCEGA,CAMP,"Esc·rcega, Camp. SMN*",24.2
-90.74,18.6,ESCCA,CAMP,"Esc·rcega, Camp.",23.4
-92.67,15.33,ESCUINTLA,CHIS,"Escuintla, Chis. SMN*",28.3
-100.92,25.44,ESLCL,COAH,"SecretarÌa de Agricultura Saltillo, Coah.",12.2
-96.16,19.07,ETEVC,VER,"El Tejar, Ver.",21.5
-103.35,21.65,EXCZC,ZAC,"Miguel Alem·n, Zac.",13.8
-103.34,20.72,EXPJL,JAL,"La Experiencia, Jal.",17.1
-89.58,20.98,EZAYC,YUC,"Emiliano Zapata, Yuc.",24.8
-89.64,20.94,FAEYC,YUC,"Fuerza AÈrea, Yuc.",25
-88.04,19.58,FCRQR,QROO,"Observatorio de Felipe Carrillo Puerto, Q. Roo.",25.2
-98.16,24.84,FDOTP,TAMP,"San Fernando, Tamps.",17.8
-92.33,15.17,FHACP,CHIS,"Finca Hamburgo, Chis.",21.9
-105.63,28.17,FIMCH,CHIH,"Francisco I. Madero, Chih.",9.9
-102.89,23.17,FREZC,ZAC,"Fresnillo, Zac.",11.9
-103.96,24,FV2DR,DGO,"Francisco Villa hidromÈtrica, Dgo.",11.9
-103.96,24,FVLDR,DGO,"Francisco Villa, Dgo.",11.9
-103.77,25.27,FZRDR,DGO,"Francisco Zarco, Dgo.",13.9
-92.92,17.97,GABTB,TAB,"Gaviotas 2, Tab.",23.6
-100.08,24.83,GALNL,NL,"Galeana, N.L.",12.9
-99.24,21.91,GANSL,SLP,"Gallinas, S.L.P.",17.9
-95.56,18.27,GARVC,VER,"Garro, Ver.",22.5
-89.66,20.98,GARYC,YUC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",24.1
-92.91,17.97,GAVIOTAS,TAB,"Gaviotas Villahermosa, Tab. SGT*",23.6
-105.14,20.89,GAVNR,NAY,"Gaviotas, Nay.",23.5
-99.09,19.48,GCNDF,CDMX,"km 6+250, Cd. de MÈx.",13.9
-107.91,25.86,GD2SI,SIN,"Bacurato hidromÈtrica de Gustavo Diaz Ord·z, Sin.",18
-105.25,25.5,GESDR,DGO,"General Escobedo, Dgo.",12.5
-100.37,20.57,GHQQT,QRO,"Gerencia Hidalgo, Qro.",16.2
-103.09,22.93,GJAZC,ZAC,"General JoaquÌn Amaro, Zac.",11.6
-101.74,20.44,GLNGJ,GTO,"La Golondrina, Gto.",15.7
-108.09,25.47,GMCSI,SIN,"Guam˙chil, Sin.",18.3
-105.96,25.93,GNCDR,DGO,"GuanacevÌ, Dgo.",5.5
-114.05,27.96,GNGBS,BCS,"Guerrero Negro, B.C.S.",16.8
-93,17.98,GONTB,TAB,"Gonz·lez, Tab.",24.5
-108.3,29.2,GPCCH,CHIH,"Guapoca, Chih.",7.6
-102.51,22.75,GPEZC,ZAC,"Guadalupe, Zac.",12
-107.07,26.81,GRCCH,CHIH,"Guerachi, Chih.",17.6
-102.46,22.49,GRCZC,ZAC,"Genaro Codina, Zac.",8.9
-98.92,19.58,GRDMX,MEX,"La Grande, MÈx.",16
-93.12,16.98,GRICP,CHIS,"Grijalva, Chis.",25.5
-108.47,25.72,GSVSI,SIN,"Guasave, Sin.",17.7
-107.22,25.34,GTNSI,SIN,"Guatenipa, Sin.",20.5
-101.27,21.01,GTOGJ,GTO,"Observatorio de Guanajuato, Gto.",15.7
-103.35,20.68,GUAJL,JAL,"Guadalajara Centro, Jal.",17.2
-101.26,21.01,GUANAJUATO,GTO,"Guanajuato, Gto. SGT*",15.3
-103.39,20.71,GUCJL,JAL,"Observatorio de Guadalajara, Jal.",16.8
-104.75,23.96,GVCDR,DGO,"Presidente Guadalupe Victoria, Dgo.",8.2
-104.75,23.96,GVHDR,DGO,"Guadalupe Victoria hidromÈtrica, Dgo.",8.2
-106.97,26.1,GYCCH,CHIH,"Guadalupe y Calvo, Chih.",5.6
-110.85,27.95,GYMSO,SON,"Guaymas, Son.",16.2
-99.65,20.37,HCPHD,HGO,"Huichapan, Hgo.",13.5
-109.33,25.98,HDZSI,SIN,"Higuera de Zaragoza, Sin.",16.7
-99.15,19.41,HGMSE,CDMX,"Hospital General de MÈxico, Cd. de MÈx. SGIRPC*",15.7
-98.46,21.77,HGOVC,VER,"El Higo, Ver.",19.5
-100.01,25.96,HGRNL,NL,"Higueras, N.L.",14.2
-99.18,18.57,HIGMR,MOR,"HiguerÛn, Mor.",23.1
-103.61,21.22,HITZC,ZAC,"Huitzila, Zac.",15.1
-98.42,21.15,HJTHD,HGO,"Huejutla, Hgo.",19.2
-98.46,19.1,HJTPB,PUE,"Huejotzingo, Pue.",11.5
-98.29,21.19,HLSVC,VER,"Los Hules, Ver.",19.4
-110.92,29.07,HM2SO,SON,"Observatorio de Hermosillo, Son.",15
-110.93,29.07,HMNSO,SON,"Hermosillo, Son.",15.9
-97.91,19.32,HMTTL,TLAX,"Huamantla, Tlax.",11.8
-89.85,19.75,HPOCA,CAMP,"Hopelchen, Camp.",25.1
-98.54,18.77,HQCPB,PUE,"Huaquechula, Pue.",18.4
-108.96,30.21,HSHSO,SON,"Huachinera, Son.",7.4
-96.95,19.18,HTSVC,VER,"Huatusco, Ver.",13.8
-102.25,20.48,HUAJL,JAL,"Huascato, Jal.",16.6
-99.42,18.61,HUAMR,MOR,"Huajintl·n, Mor.",22.2
-98.05,20.18,HUAPB,PUE,"Huauchinango, Pue.",14.1
-97.95,19.31,HUATL,TLAX,"Huamantla, Tlax. SMN*",15.4
-98.75,18.88,HUEMR,MOR,"Hueyapan, Mor.",10
-99.71,20.32,HUICHAPAN,HGO,"Huichapan, Hgo. SMN*",13.8
